Zug;der<br><br>Züge<br><br>Der Zug nach Dresden fährt um neun Uhr ab.<br><br>поїзд<br><br>Поїзд до Дрездена відправляється о дев’ятій годині.
historisch;modern<br><br>Das historische Zentrum von Bamberg ist sehenswert.<br><br>історичний / сучасний<br><br>Історичний центр Бамберга вартий уваги.
gemütlich;unbequem<br><br>Die Ferienwohnung ist sehr gemütlich.<br><br>затишний / незручний<br><br>Квартира для відпочинку дуже затишна.

Pension;die<br><br>Pensionen<br><br>Wir übernachten in einer kleinen Pension am See.<br><br>пансіон<br><br>Ми ночуємо в маленькому пансіоні біля озера.
billig;teuer<br><br>Das Zimmer ist hier sehr billig.<br><br>дешевий / дорогий<br><br>Кімната тут дуже дешева.
groß;klein<br><br>Das Hotel hat große Zimmer für Familien.<br><br>великий / маленький<br><br>У готелі є великі номери для сімей.
familienfreundlich;ungeeignet<br><br>Die Pension ist familienfreundlich.<br><br>сімейний / невідповідний для сімей<br><br>Пансіон підходить для сімей.
hell;dunkel<br><br>Die Wohnung hat eine helle Küche.<br><br>світлий / темний<br><br>Квартира має світлу кухню.
freundlicher Service;Der freundliche Service gefällt allen Gästen.<br><br>дружелюбне обслуговування<br><br>Дружелюбне обслуговування подобається всім гостям.
Aufenthalt;der<br><br>Aufenthalte<br><br>Der Aufenthalt in Wien dauert drei Nächte.<br><br>перебування<br><br>Перебування у Відні триває три ночі.
Kanu;das<br><br>Kanus<br><br>Wir können Kanu auf dem See fahren.<br><br>каное<br><br>Ми можемо покататися на каное на озері.
Reisebüro;das<br><br>Reisebüros<br><br>Im Reisebüro buchen wir die Busreise.<br><br>туристичне бюро<br><br>У турагенції ми бронюємо автобусну подорож.
Bestellschein;der<br><br>Bestellscheine<br><br>Samira füllt einen Bestellschein für das Ticket aus.<br><br>бланк замовлення<br><br>Саміра заповнює бланк замовлення на квиток.
Formular ausfüllen;Bitte füllen Sie dieses Formular aus.<br><br>заповнювати формуляр<br><br>Будь ласка, заповніть цей формуляр.
ankreuzen;A<br><br>kreuzt an<br>hat angekreuzt<br>kreuzte an<br><br>Kreuzen Sie die richtige Antwort an.<br><br>позначити хрестиком<br><br>Позначте правильну відповідь.
ausbuchen;-<br><br>bucht aus<br>hat ausgebucht<br>buchte aus<br><br>Der Termin ist leider schon ausgebucht.<br><br>бути розпроданим<br><br>На жаль, дата вже розпродана.
umsteigen;in + A<br><br>steigt um<br>ist umgestiegen<br>stieg um<br><br>Sie müssen in Berlin in den Zug umsteigen.<br><br>пересідати<br><br>Вам треба пересідати у Берліні на потяг.
aussteigen aus;aus + D<br><br>steigt aus<br>ist ausgestiegen<br>stieg aus<br><br>Wir steigen am Rhein aus dem Bus aus.<br><br>виходити з транспорту<br><br>Ми виходимо з автобуса біля Рейну.
einsteigen in;in + A<br><br>steigt ein<br>ist eingestiegen<br>stieg ein<br><br>Steigst du bitte ins Kanu ein?<br><br>сідати у транспорт<br><br>Сідаєш, будь ласка, в каное?
fahren ohne Ziel;Wir fahren ohne Ziel los.<br><br>їхати без мети<br><br>Ми вирушаємо без мети.
eine Stadtführung machen;Luiza macht eine Stadtführung durch Wien.<br><br>проводити екскурсію містом<br><br>Луїза проводить екскурсію містом у Відні.
leise;laut<br><br>Die Pension liegt in einer leisen Straße.<br><br>тихий / гучний<br><br>Пансіон розташований на тихій вулиці.
leckeres Frühstück;Die Pension bietet leckeres Frühstück mit regionalen Produkten.<br><br>смачний сніданок<br><br>Пансіон пропонує смачний сніданок з місцевих продуктів.
ruhige Lage;Das Hotel hat eine ruhige Lage am Waldrand.<br><br>тихе розташування<br><br>Готель має тихе розташування біля лісу.
Zimmer buchen;Wir buchen ein Doppelzimmer vom 3. bis 6. Mai.<br><br>бронювати номер<br><br>Ми бронюємо двомісний номер з 3 по 6 травня.
Rad fahren;Pinar macht gern Rad am Rhein.<br><br>кататися на велосипеді<br><br>Пінар любить кататися на велосипеді біля Рейну.
Wandern gehen;Möchtest du am Samstag wandern gehen?<br><br>ходити в похід<br><br>Хочеш піти в похід у суботу?
Schifffahrt machen;Wir können eine Schifffahrt auf der Donau machen.<br><br>здійснити прогулянку на кораблі<br><br>Ми можемо здійснити прогулянку на кораблі по Дунаю.
Bad;das<br><br>Bäder<br><br>Alle Zimmer haben ein eigenes Bad.<br><br>ванна кімната<br><br>Усі номери мають власну ванну кімнату.
Boot mieten;Man kann am Strand Boote mieten.<br><br>орендувати човен<br><br>На пляжі можна орендувати човен.
Festival besuchen;Ich möchte ein Festival besuchen.<br><br>відвідати фестиваль<br><br>Я хочу відвідати фестиваль.
Tiere beobachten;In Südafrika kann man wilde Tiere beobachten.<br><br>спостерігати тварин<br><br>У Південній Африці можна спостерігати диких тварин.
Küste besuchen;Wir besuchen die stürmische Küste der Bretagne.<br><br>відвідати узбережжя<br><br>Ми відвідуємо буремне узбережжя Бретані.
E-Mail schreiben;Ich schreibe eine E-Mail aus Berlin.<br><br>писати електронного листа<br><br>Я пишу електронного листа з Берліна.
Antwort geben;Der Angestellte gibt Auskunft und Antwort.<br><br>давати відповідь<br><br>Працівник надає інформацію та відповідь.
Auskunft geben;Können Sie mir Auskunft über freie Plätze geben?<br><br>давати інформацію<br><br>Чи можете ви дати мені інформацію про вільні місця?

schlafen;-<br><br>schläft<br>hat geschlafen<br>schlief<br><br>Ich schlafe gern in einer ruhigen Pension.<br><br>спати<br><br>Я люблю спати в тихому пансіоні.
aufstehen;-<br><br>steht auf<br>ist aufgestanden<br>stand auf<br><br>Wir stehen am Morgen früh auf und gehen wandern.<br><br>вставати<br><br>Ми рано встаємо вранці й ідемо в похід.
bezahlen;A<br><br>bezahlt<br>hat bezahlt<br>bezahlte<br><br>Er bezahlt das Ticket an der Kasse.<br><br>платити<br><br>Він платить за квиток на касі.
packen;A<br><br>packt<br>hat gepackt<br>packte<br><br>Wir packen die Koffer für den Urlaub.<br><br>пакувати<br><br>Ми пакуємо валізи на відпустку.
fragen;A+D<br><br>fragt<br>hat gefragt<br>fragte<br><br>Ich frage den Angestellten nach dem Preis.<br><br>питати<br><br>Я питаю працівника про ціну.
antworten;D<br><br>antwortet<br>hat geantwortet<br>antwortete<br><br>Der Angestellte antwortet freundlich.<br><br>відповідати<br><br>Працівник відповідає дружелюбно.
schlafen gehen;-<br><br>geht schlafen<br>ist schlafen gegangen<br>ging schlafen<br><br>Nach der Wanderung gehen wir früh schlafen.<br><br>йти спати<br><br>Після походу ми рано лягаємо спати.
eine Frage stellen;D<br><br>Ich stelle dem Reisebüro eine Frage.<br><br>ставити запитання<br><br>Я ставлю турагентству запитання.
Platz haben;Wir haben noch Platz im Auto.<br><br>мати місце<br><br>У нас ще є місце в машині.
Bodensee;der<br><br>Bodenseen<br><br>Wir fahren im Sommer an den Bodensee.<br><br>Боденське озеро<br><br>Ми їдемо влітку на Боденське озеро.
Atlantik;der<br><br>-<br><br>Viele Touristen reisen gern an den Atlantik.<br><br>Атлантичний океан<br><br>Багато туристів люблять подорожувати до Атлантики.
Atlantikküste;die<br><br>-<br><br>Die Atlantikküste ist oft windig.<br><br>Атлантичне узбережжя<br><br>Атлантичне узбережжя часто вітряне.
Bamberg;die Stadt<br><br>-<br><br>Im historischen Bamberg gibt es einen berühmten Dom.<br><br>Бамберг<br><br>У історичному Бамберзі є знаменитий собор.
Loisachtal;das<br><br>-<br><br>Der Campingplatz liegt im ruhigen Loisachtal.<br><br>долина Лойзахталь<br><br>Кемпінг розташований у тихій долині Лойзахталь.
Spielwiese;die<br><br>Spielwiesen<br><br>Für Kinder gibt es eine große Spielwiese.<br><br>ігровий майданчик<br><br>Для дітей є великий ігровий майданчик.
Bootstour;die<br><br>Bootstouren<br><br>Wir machen eine Bootstour auf dem See.<br><br>прогулянка на човні<br><br>Ми робимо прогулянку на човні по озеру.
Donau;die<br><br>-<br><br>Eine Schifffahrt auf der Donau ist sehr schön.<br><br>Дунай<br><br>Прогулянка на кораблі по Дунаю дуже красива.
Rhein;der<br><br>-<br><br>Der Rheinradweg führt am Rhein entlang.<br><br>Рейн<br><br>Велодоріжка Рейнрадвег проходить уздовж Рейну.
Bayern;das Bundesland<br><br>-<br><br>Kelheim liegt in Bayern.<br><br>Баварія<br><br>Кельгайм знаходиться в Баварії.
Park;der<br><br>Parks<br><br>Wir spazieren im Park auf der Insel Mainau.<br><br>парк<br><br>Ми гуляємо в парку на острові Майнау.
Frage;die<br><br>Fragen<br><br>Ich habe noch eine Frage zum Angebot.<br><br>запитання<br><br>У мене ще є запитання щодо пропозиції.
Antwort;die<br><br>Antworten<br><br>Die Antwort kommt per E-Mail.<br><br>відповідь<br><br>Відповідь приходить електронною поштою.
schön;hässlich<br><br>Ich finde den Blick aufs Meer sehr schön.<br><br>гарний / потворний<br><br>Я вважаю вид на море дуже гарним.
bunt;einfarbig<br><br>Die Stadt wirkt bunt und lebendig.<br><br>яскравий / однотонний<br><br>Місто здається яскравим і живим.
modern;altmodisch<br><br>Die Jugendherberge ist modern eingerichtet.<br><br>сучасний / старомодний<br><br>Хостел оформлений сучасно.

